speaker,timestamp,conversation_text,transcript,other_text,condition,rationality,social_impact,valence
Speaker 2,18:56,"But I remember having that existential crisis, where I was like, ""Oh, my gosh. Am I supposed to switch? Am I supposed to stay?"" Um, but I would say like, honestly, it's so okay to switch because I've seen people switch the day that they're gonna declare. And they're just like, actually, comp lit, boom.",1043,[],empathy,0.90671017,-0.086508989,0.062763009
Speaker 1,19:16,"Wow, okay. That is like, another loophole.",1043,['laugh'],empathy,0.877077471,-0.061433066,0.100039289
Speaker 2,19:19,"Yeah. Like, it, so many people change their mind. And I think that's the cool thing about Princeton is it makes you take so many different classes just out of requirements so that you actually know what you like. And you're not stuck doing something that you don't like for, I don't know.",1043,['laugh'],empathy,0.971997591,-0.056579715,0.150865713
Speaker 1,19:38,"Yeah, okay. Yeah, definitely gonna take that advice because, um, yeah. I guess, you don't really have to like, have things figured out in the first semester, first year. Um, yeah.",1043,['laugh'],empathy,0.978820939,-0.065103111,0.112457444
Speaker 2,19:48,"Um, what do you value most in a friendship? I think kindness. All of my friends have always been really kind. Um, yeah.",1043,[],empathy,0.811047011,0.014728917,0.291526676
Speaker 1,20:07,"Does, is the kindness kind of like, more like, um, action based, I guess? That, that's like a weird way to phrase is but is it actions that are kind or more like, words and like the way they interact with you?",1043,[],empathy,0.920842546,0.028864467,0.238523299
Speaker 2,20:19,"I think it's like, interaction, I think it's both, but mostly interaction. Because like, you're not always doing like, acts of kindness but I think it's important that, you know, if you have friends sometimes like, someone might be down. And like, you reach out and be like, hey, like you know. Like, actively being kind to that person. And be like, ""Hey, like, maybe like, let's go do this that you enjoy because, um, you know, you're a little bit down."" Just like, well, you don't say that. But you just kinda like, ""Hey, let's go do this,"" so that people's moods are brightened and stuff like that. And I think that's something that, um, I really like in friendships, um.",1043,[],empathy,0.852957151,-0.032152005,0.181904377
Speaker 1,21:01,Yeah.,1043,[],empathy,0.761711808,-0.192571471,-0.042331857
Speaker 2,21:02,Did your screen change?,1043,[],empathy,0.817679877,0.084276617,0.016576571
Speaker 1,21:04,"Um, hello.",1043,[],empathy,0.462517992,0.011390597,0.041986752
Speaker 1,0:00,All right. Hi there.,1044,[],control,0.916985402,-0.020567265,0.160484159
Speaker 2,0:17,Hello.,1044,[],control,0.384559794,-0.040770264,0.07783993
Speaker 1,0:22,"I guess I'm not supposed to disclose my name, but it's nice tom it's nice to meet you. Um, all right, so, I'm scrolling through the prompts right now. Um, any particular one call out to you?",1044,[],control,0.924210515,-0.026964957,0.148541751
Speaker 2,0:43,What do you value most in a friendship?,1044,[],control,0.900136936,0.066191778,0.331252999
Speaker 1,0:47,"Hmm. Sure. Um, I'd say the ability to feel, like, understood and to understand the other person is important to me. Um, 'cause I feel like that's kind of the foundation for a lot of other aspects of friendship that I find important. And, like, in order to unders-, like, to empathize with someone, you kind of have to understand them.",1044,[],control,0.898935166,0.009254832,0.249908845
Speaker 2,1:15,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,1:16,"Um, or at least aspects of their personality. And that, n-, um, I'd say, like, a sense of loyalty, um, and then, like, a shared sense of, like, fun or adventure.",1044,[],control,0.795730438,0.080172143,0.258661886
Speaker 2,1:36,Those are.,1044,['crosstalk 00:01:37'],control,0.686421162,-0.135076489,0.089985733
Speaker 1,1:36,How about you?,1044,[],control,1.015898984,-0.066397714,0.185989674
Speaker 2,1:36,Hmm. I'd say that I value trust a lot.,1044,[],control,0.936949675,-0.039931475,0.208018153
Speaker 1,1:43,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 2,1:45,Because if I can't trust a friend then you feel like our entire foundation for friendship is kind of in shambles.,1044,[],control,0.838346751,-0.009995265,0.219229494
Speaker 1,1:51,Yeah.,1044,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 2,1:52,"And kindness and, like, curiosity is something I just value in people, so I'd want that in a friend.",1044,[],control,0.905089783,0.056539006,0.291613638
Speaker 1,2:02,"Yeah. I-, I agree with those. Um, I think, like, for me, I also value, like, a sense of mutual effort in the friendship, like-",1044,[],control,0.831733569,-0.010688506,0.24712634
Speaker 2,2:17,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,2:17,"Not that the other person, like, you know, for, it doesn't have to be, like, a one-to-one ratio for every time I reach out to them, they reach out to me. But the sense that the person has an interest in, like, developing or maintaining the relationship. I think sometimes if it feels like you're always the one reaching out or always the one trying to initiate talking to the other person, like, it can feel less rewarding.",1044,[],control,0.989201619,-0.004737612,0.22117089
Speaker 2,2:42,"Yeah. Like, to care and be cared for.",1044,[],control,0.863697581,-0.00207065,0.270221007
Speaker 1,2:45,Right.,1044,[],control,1.0883696,0.091314213,-0.05284302
Speaker 2,2:49,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,2:54,"Um, hmm. Yeah. I'm not sure anything more comes to mind specifically. Um.",1044,[],control,0.961224334,-0.044078682,0.089375772
Speaker 2,3:03,Any question calling you?,1044,[],control,1.190766498,-0.037608196,0.124572495
Speaker 1,3:07,"Yeah. Um, what's a specific goal of yours and what are you, how are you trying to reach it? I guess it's number six.",1044,[],control,0.974068182,-0.026820842,0.193620379
Speaker 2,3:21,Hmm. Long term goal. I feel like I don't have a lot of concrete long term goals right now. I feel like college was the big long term goal for a long time.,1044,[],control,0.8927582,-0.049545399,0.125254814
Speaker 1,3:44,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 2,3:45,"Now that I'm here, I'm like ... I kinda don't wanna be planning long term girl, goals that are now, like, it felt very constricting doing that. So, I don't have anything concrete but I would say that, like, yeah. Just being in ... Just, like, being content with whatever I'm doing is something that I'd say I was aspiring toward. And how do I plan on reaching it? I feel like trusting in whatever, like, happens is happening for a reason or that, like, I can only control so much and just that kinda thing. Yeah, I just feel like, like doing my best. That wasn't, like, specific at all.",1044,[],control,0.943454791,-0.051813455,0.135196424
Speaker 1,4:33,"No, but I, I, I can ... Um ... No, I know. I r-, I, I, I resonate with, like, wanting to be content no matter, like, what you do.",1044,[],control,0.896647712,-0.103465051,0.121974607
Speaker 2,4:43,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,4:43,"And, um, yeah. I also found that, like, for so long my main goal was college and actually getting to college was sort of disorienting in that it, like, made you have to sort of recreate a whole, um.",1044,[],control,0.980410835,-0.048196352,0.176725899
Speaker 2,5:03,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,5:03,"Plan for yourself, and almost like a new sort of identity as well because-",1044,[],control,0.965480966,0.033792409,0.222401747
Speaker 2,5:07,Yeah.,1044,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 1,5:07,"Like, I think so much,, is, is, is bound up in, like, making it to a good college. Or at least there's a lot of pressure that you can feel, sometimes. I don't know, one specific long term goal I have, um, I like writing poetry and-",1044,['laugh'],control,0.918385645,-0.046836695,0.148075413
Speaker 2,5:23,"Oh, me, too!",1044,[],control,0.618888055,-0.029742728,0.081024946
Speaker 1,5:23,"Yeah, really? Cool.",1044,[],control,0.728327633,-0.147410899,0.160683524
Speaker 2,5:23,Yeah.,1044,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 1,5:23,"Um, and I've always wanted to be published.",1044,[],control,0.922648744,-0.012259852,0.18197529
Speaker 2,5:28,Oh my God.,1044,[],control,0.640359225,0.035143804,0.149907288
Speaker 1,5:28,"Um, somewhere. It's really hard though.",1044,[],control,0.868754053,-0.167773518,0.07966753
Speaker 2,5:34,"I know, for real.",1044,[],control,0.892135335,-0.018278317,0.25345049
Speaker 1,5:34,"Um, as ... You might probably also be familiar with. But, but that's cool. Yeah. Um.",1044,[],control,0.856966905,-0.110511301,0.135478294
Speaker 2,5:38,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,5:39,But it would be really cool if I did get published somewhere.,1044,[],control,0.999544585,-0.137423776,0.142696395
Speaker 2,5:41,"Yeah. Well, I'm keeping my fingers crossed for you. It'll happen.",1044,[],control,0.869565798,-0.085596024,0.079293265
Speaker 1,5:47,"What, what kinda, um, what kinda stuff do you like to write, or like, any inspirations?",1044,[],control,0.879741347,-0.013206387,0.143743117
Speaker 2,5:52,"Oh. Um, I started reading Mary Oliver. I don't know if you've read any of her-",1044,['crosstalk 00:05:58'],control,0.852598501,-0.073389211,0.111883636
Speaker 1,5:58,Mm-hmm. Yeah.,1044,['affirmative'],control,0.727522268,-0.295760807,-0.008206806
Speaker 2,6:00,"Yeah. But I love them. Um, my favorite poem is probably Orange by Wendy Cope. It's like the happiest poem ever.",1044,[],control,0.70643593,-0.058221657,0.15978847
Speaker 1,6:09,Nice.,1044,[],control,0.567542293,-0.036430591,0.148874555
Speaker 2,6:10,"Anyways, um, what about you? What do you like reading?",1044,[],control,0.957975236,-0.04788934,0.181415082
Speaker 1,6:13,"Um ... Hm. My favorite poem is Since Feeling is First, by E. E. Cummings.",1044,[],control,0.776895634,-0.078755011,0.114144604
Speaker 2,6:20,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,6:20,"Um, I like it because it's, like, it's like kind of a humble poem, almost? Like, like it's, it's, it, it's beautifully written.",1044,[],control,0.746773961,-0.073975016,0.125220864
Speaker 2,6:30,Mm-hmm.,1044,['affirmative'],control,0.710427498,-0.347355476,0.008855719
Speaker 1,6:30,"But also it's, like.",1044,[],control,0.7598015,-0.099734898,0.112331074
Speaker 2,6:32,It doesn't take itself too seriously.,1044,[],control,0.909073575,-0.095960055,0.025831671
Speaker 1,6:33,"Exactly. Yeah, it kind of like brings poets some modesty, which I think sometimes they need a little bit of.",1044,[],control,0.845641035,-0.043716397,0.217077901
Speaker 2,6:40,Mm-hmm. Hmm.,1044,['affirmative'],control,0.764138418,-0.354196865,-0.013378692
Speaker 1,6:40,"Um, but yeah. It's, uh, I like that one a lot. Um, yeah. So, I, I, I like E. E. Cummings, T. S. Eliot, uh. Um. Langston Hughes.",1044,[],control,0.793773698,-0.102687027,0.059780948
Speaker 2,6:55,Hmm.,1044,[],control,0.871560258,-0.367879644,-0.057847513
Speaker 1,6:56,"Um, I had Mary Oliver too. I, I have a, a book of hers which I started reading a little bit ago and then I stopped.",1044,[],control,0.945628783,-0.115096188,0.139856908
Speaker 2,7:01,Hm.,1044,[],control,0.804471451,-0.398613615,-0.034092281
Speaker 1,7:01,"But I like her. Um, and then also, uh, a little while back I went to this, like, writing camp kinda thing.",1044,[],control,0.954006642,-0.025579876,0.151314098
Speaker 2,7:11,"Oh my God, were you at?",1044,['inaudible 00:07:11'],control,0.767998604,-0.039718889,0.148647888
Speaker 1,7:12,"Yeah. It was. Um, and I met, um, someone there. Her name's Houston and she's, like, a poet laureate now-",1044,['inaudible 00:07:18'],control,0.84843827,-0.090555549,0.117207449
